FECHA AUDITADO;CANTIDAD;SEMANA;META TIEMPO;MES;DIVISION2;AÑO;BULTOS
14/4/2026;176;SEM 16;355.56;ABRIL;INTERIOR DETALLE;2026;1
14/4/2026;600;SEM 16;533.33;ABRIL;INTERIOR DETALLE;2026;1
14/4/2026;466;SEM 16;355.56;ABRIL;INTERIOR DETALLE;2026;1
14/4/2026;584;SEM 16;355.56;ABRIL;INTERIOR DETALLE;2026;1
14/4/2026;558;SEM 16;533.33;ABRIL;INTERIOR DETALLE;2026;1
14/4/2026;654;SEM 16;770.37;ABRIL;INTERIOR DETALLE;2026;1
14/4/2026;121;SEM 16;177.78;ABRIL;INTERIOR DETALLE;2026;1
30/4/2026;973;SEM 18;734.81;ABRIL;INTERIOR DETALLE;2026;1
30/4/2026;300;SEM 18;266.67;ABRIL;INTERIOR DETALLE;2026;1
30/4/2026;414;SEM 18;308.15;ABRIL;INTERIOR DETALLE;2026;1
30/4/2026;359;SEM 18;302.22;ABRIL;INTERIOR DETALLE;2026;1
30/4/2026;312;SEM 18;314.07;ABRIL;INTERIOR DETALLE;2026;1
30/4/2026;310;SEM 18;308.15;ABRIL;INTERIOR DETALLE;2026;1
30/4/2026;467;SEM 18;426.67;ABRIL;INTERIOR DETALLE;2026;1
30/4/2026;420;SEM 18;391.11;ABRIL;INTERIOR DETALLE;2026;1
29/4/2026;30;SEM 18;59.26;ABRIL;INTERIOR DETALLE;2026;1
29/4/2026;42;SEM 18;71.11;ABRIL;INTERIOR DETALLE;2026;1
29/4/2026;180;SEM 18;71.11;ABRIL;INTERIOR DETALLE;2026;1
29/4/2026;419;SEM 18;189.63;ABRIL;INTERIOR DETALLE;2026;1
29/4/2026;462;SEM 18;420.74;ABRIL;INTERIOR DETALLE;2026;1
29/4/2026;348;SEM 18;385.19;ABRIL;INTERIOR DETALLE;2026;1
29/4/2026;408;SEM 18;474.07;ABRIL;INTERIOR DETALLE;2026;1
29/4/2026;324;SEM 18;402.96;ABRIL;INTERIOR DETALLE;2026;1
29/4/2026;432;SEM 18;414.81;ABRIL;INTERIOR DETALLE;2026;1
29/4/2026;54;SEM 18;59.26;ABRIL;INTERIOR DETALLE;2026;1
29/4/2026;493;SEM 18;444.44;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;30;SEM 18;71.11;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;30;SEM 18;29.63;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;6;SEM 18;11.85;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;6;SEM 18;5.93;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;612;SEM 18;456.3;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;228;SEM 18;195.56;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;158;SEM 18;160;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;220;SEM 18;231.11;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;264;SEM 18;237.04;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;312;SEM 18;266.67;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;600;SEM 18;468.15;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;408;SEM 18;355.56;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;360;SEM 18;266.67;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;456;SEM 18;444.44;ABRIL;INTERIOR DETALLE;2026;1
26/4/2026;336;SEM 18;296.3;ABRIL;INTERIOR DETALLE;2026;1
26/4/2026;406;SEM 18;266.67;ABRIL;INTERIOR DETALLE;2026;1
26/4/2026;180;SEM 18;148.15;ABRIL;INTERIOR DETALLE;2026;1
26/4/2026;213;SEM 18;296.3;ABRIL;INTERIOR DETALLE;2026;1
26/4/2026;72;SEM 18;60.19;ABRIL;ROPA;2026;1
26/4/2026;120;SEM 18;132.41;ABRIL;ROPA;2026;1
26/4/2026;77;SEM 18;96.3;ABRIL;ROPA;2026;1
25/4/2026;300;SEM 17;266.67;ABRIL;INTERIOR DETALLE;2026;1
25/4/2026;305;SEM 17;402.96;ABRIL;INTERIOR DETALLE;2026;1
25/4/2026;466;SEM 17;444.44;ABRIL;INTERIOR DETALLE;2026;1
25/4/2026;726;SEM 17;634.07;ABRIL;INTERIOR DETALLE;2026;1
25/4/2026;420;SEM 17;444.44;ABRIL;INTERIOR DETALLE;2026;1
25/4/2026;516;SEM 17;296.3;ABRIL;INTERIOR DETALLE;2026;1
25/4/2026;601;SEM 17;622.22;ABRIL;INTERIOR DETALLE;2026;1
24/4/2026;324;SEM 17;324;ABRIL;ACCESORIOS;2026;1
24/4/2026;60;SEM 17;46.67;ABRIL;CALZADO PLASTICO;2026;1
24/4/2026;132;SEM 17;48.33;ABRIL;CALZADO PLASTICO;2026;1
24/4/2026;120;SEM 17;101.67;ABRIL;CALZADO PLASTICO;2026;1
24/4/2026;102;SEM 17;83.33;ABRIL;CALZADO PLASTICO;2026;1
24/4/2026;114;SEM 17;101.67;ABRIL;CALZADO PLASTICO;2026;1
23/4/2026;144;SEM 17;379.26;ABRIL;INTERIOR DETALLE;2026;1
23/4/2026;622;SEM 17;509.63;ABRIL;INTERIOR DETALLE;2026;1
23/4/2026;276;SEM 17;142.22;ABRIL;INTERIOR DETALLE;2026;1
23/4/2026;204;SEM 17;213.33;ABRIL;INTERIOR DETALLE;2026;1
23/4/2026;228;SEM 17;189.63;ABRIL;INTERIOR DETALLE;2026;1
23/4/2026;144;SEM 17;142.22;ABRIL;INTERIOR DETALLE;2026;1
23/4/2026;204;SEM 17;213.33;ABRIL;INTERIOR DETALLE;2026;1
22/4/2026;102;SEM 17;26.48;ABRIL;ROPA;2026;1
22/4/2026;600;SEM 17;777.78;ABRIL;INTERIOR DETALLE;2026;1
22/4/2026;480;SEM 17;511.11;ABRIL;INTERIOR DETALLE;2026;1
22/4/2026;102;SEM 17;91.48;ABRIL;ROPA;2026;1
22/4/2026;73;SEM 17;45.74;ABRIL;ROPA;2026;1
22/4/2026;78;SEM 17;43.33;ABRIL;ROPA;2026;1
20/4/2026;300;SEM 17;213.33;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;252;SEM 17;225.19;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;432;SEM 17;545.19;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;240;SEM 17;314.07;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;204;SEM 17;213.33;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;360;SEM 17;201.48;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;408;SEM 17;450.37;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;301;SEM 17;296.3;ABRIL;INTERIOR DETALLE;2026;1
20/4/2026;456;SEM 17;533.33;ABRIL;INTERIOR DETALLE;2026;1
11/4/2026;282;SEM 15;254.81;ABRIL;INTERIOR DETALLE;2026;1
11/4/2026;264;SEM 15;201.48;ABRIL;INTERIOR DETALLE;2026;1
11/4/2026;382;SEM 15;426.67;ABRIL;INTERIOR DETALLE;2026;1
11/4/2026;378;SEM 15;349.63;ABRIL;INTERIOR DETALLE;2026;1
11/4/2026;324;SEM 15;278.52;ABRIL;INTERIOR DETALLE;2026;1
11/4/2026;234;SEM 15;231.11;ABRIL;INTERIOR DETALLE;2026;1
11/4/2026;142;SEM 15;160;ABRIL;INTERIOR DETALLE;2026;1
11/4/2026;322;SEM 15;320;ABRIL;INTERIOR DETALLE;2026;1
11/4/2026;236;SEM 15;195.56;ABRIL;INTERIOR DETALLE;2026;1
11/4/2026;242;SEM 15;219.26;ABRIL;INTERIOR DETALLE;2026;1
10/4/2026;309;SEM 15;521.48;ABRIL;INTERIOR DETALLE;2026;1
10/4/2026;141;SEM 15;118.52;ABRIL;INTERIOR DETALLE;2026;1
10/4/2026;316;SEM 15;242.96;ABRIL;INTERIOR DETALLE;2026;1
10/4/2026;276;SEM 15;124.44;ABRIL;INTERIOR DETALLE;2026;1
10/4/2026;456;SEM 15;562.96;ABRIL;INTERIOR DETALLE;2026;1
10/4/2026;422;SEM 15;314.07;ABRIL;INTERIOR DETALLE;2026;1
10/4/2026;318;SEM 15;290.37;ABRIL;INTERIOR DETALLE;2026;1
10/4/2026;312;SEM 15;248.89;ABRIL;INTERIOR DETALLE;2026;1
10/4/2026;382;SEM 15;379.26;ABRIL;INTERIOR DETALLE;2026;1
10/4/2026;268;SEM 15;308.15;ABRIL;INTERIOR DETALLE;2026;1
9/4/2026;458;SEM 15;444.44;ABRIL;INTERIOR DETALLE;2026;1
9/4/2026;329;SEM 15;231.11;ABRIL;INTERIOR DETALLE;2026;1
9/4/2026;455;SEM 15;343.7;ABRIL;INTERIOR DETALLE;2026;1
9/4/2026;403;SEM 15;361.48;ABRIL;INTERIOR DETALLE;2026;1
9/4/2026;400;SEM 15;426.67;ABRIL;INTERIOR DETALLE;2026;1
9/4/2026;516;SEM 15;503.7;ABRIL;INTERIOR DETALLE;2026;1
9/4/2026;707;SEM 15;800;ABRIL;INTERIOR DETALLE;2026;1
8/4/2026;628;SEM 15;515.56;ABRIL;INTERIOR DETALLE;2026;1
8/4/2026;292;SEM 15;183.7;ABRIL;INTERIOR DETALLE;2026;1
8/4/2026;265;SEM 15;320;ABRIL;INTERIOR DETALLE;2026;1
8/4/2026;410;SEM 15;379.26;ABRIL;INTERIOR DETALLE;2026;1
8/4/2026;409;SEM 15;320;ABRIL;INTERIOR DETALLE;2026;1
8/4/2026;612;SEM 15;414.81;ABRIL;INTERIOR DETALLE;2026;1
8/4/2026;408;SEM 15;254.81;ABRIL;INTERIOR DETALLE;2026;1
8/4/2026;412;SEM 15;331.85;ABRIL;INTERIOR DETALLE;2026;1
8/4/2026;418;SEM 15;361.48;ABRIL;INTERIOR DETALLE;2026;1
7/4/2026;206;SEM 15;355.56;ABRIL;INTERIOR DETALLE;2026;1
7/4/2026;540;SEM 15;189.63;ABRIL;INTERIOR DETALLE;2026;1
7/4/2026;733;SEM 15;699.26;ABRIL;INTERIOR DETALLE;2026;1
7/4/2026;240;SEM 15;189.63;ABRIL;INTERIOR DETALLE;2026;1
7/4/2026;288;SEM 15;379.26;ABRIL;INTERIOR DETALLE;2026;1
7/4/2026;240;SEM 15;219.26;ABRIL;INTERIOR DETALLE;2026;1
7/4/2026;348;SEM 15;379.26;ABRIL;INTERIOR DETALLE;2026;1
7/4/2026;252;SEM 15;272.59;ABRIL;INTERIOR DETALLE;2026;1
7/4/2026;472;SEM 15;515.56;ABRIL;INTERIOR DETALLE;2026;1
6/4/2026;120;SEM 15;148.15;ABRIL;INTERIOR DETALLE;2026;1
6/4/2026;306;SEM 15;189.63;ABRIL;INTERIOR DETALLE;2026;1
6/4/2026;445;SEM 15;177.78;ABRIL;INTERIOR DETALLE;2026;1
6/4/2026;288;SEM 15;343.7;ABRIL;INTERIOR DETALLE;2026;1
6/4/2026;240;SEM 15;284.44;ABRIL;INTERIOR DETALLE;2026;1
6/4/2026;360;SEM 15;438.52;ABRIL;INTERIOR DETALLE;2026;1
6/4/2026;300;SEM 15;290.37;ABRIL;INTERIOR DETALLE;2026;1
6/4/2026;252;SEM 15;231.11;ABRIL;INTERIOR DETALLE;2026;1
6/4/2026;300;SEM 15;284.44;ABRIL;INTERIOR DETALLE;2026;1
6/4/2026;803;SEM 15;722.96;ABRIL;INTERIOR DETALLE;2026;1
2/4/2026;299;SEM 14;480;ABRIL;INTERIOR DETALLE;2026;1
2/4/2026;906;SEM 14;562.96;ABRIL;INTERIOR DETALLE;2026;1
2/4/2026;208;SEM 14;260.74;ABRIL;INTERIOR DETALLE;2026;1
2/4/2026;432;SEM 14;367.41;ABRIL;INTERIOR DETALLE;2026;1
2/4/2026;420;SEM 14;367.41;ABRIL;INTERIOR DETALLE;2026;1
2/4/2026;409;SEM 14;373.33;ABRIL;INTERIOR DETALLE;2026;1
2/4/2026;324;SEM 14;296.3;ABRIL;INTERIOR DETALLE;2026;1
2/4/2026;324;SEM 14;314.07;ABRIL;INTERIOR DETALLE;2026;1
1/4/2026;432;SEM 14;302.78;ABRIL;INTERIOR DETALLE;2026;1
1/4/2026;360;SEM 14;430.56;ABRIL;INTERIOR DETALLE;2026;1
1/4/2026;360;SEM 14;272.22;ABRIL;INTERIOR DETALLE;2026;1
1/4/2026;384;SEM 14;369.44;ABRIL;INTERIOR DETALLE;2026;1
6/4/2026;312;SEM 15;325.93;ABRIL;INTERIOR DETALLE;2026;1
6/4/2026;340;SEM 15;207.41;ABRIL;INTERIOR DETALLE;2026;1
6/4/2026;336;SEM 15;717.04;ABRIL;INTERIOR DETALLE;2026;1
6/4/2026;335;SEM 15;177.78;ABRIL;INTERIOR DETALLE;2026;1
6/4/2026;260;SEM 15;325.93;ABRIL;INTERIOR DETALLE;2026;1
6/4/2026;216;SEM 15;325.93;ABRIL;INTERIOR DETALLE;2026;1
6/4/2026;216;SEM 15;325.93;ABRIL;INTERIOR DETALLE;2026;1
6/4/2026;306;SEM 15;385.19;ABRIL;INTERIOR DETALLE;2026;1
2/4/2026;228;SEM 14;148.15;ABRIL;INTERIOR DETALLE;2026;1
2/4/2026;324;SEM 14;325.93;ABRIL;INTERIOR DETALLE;2026;1
2/4/2026;362;SEM 14;296.3;ABRIL;INTERIOR DETALLE;2026;1
2/4/2026;408;SEM 14;355.56;ABRIL;INTERIOR DETALLE;2026;1
2/4/2026;516;SEM 14;592.59;ABRIL;INTERIOR DETALLE;2026;1
2/4/2026;613;SEM 14;651.85;ABRIL;INTERIOR DETALLE;2026;1
2/4/2026;660;SEM 14;711.11;ABRIL;INTERIOR DETALLE;2026;1
30/4/2026;205;SEM 18;205;ABRIL;ACCESORIOS;2026;1
30/4/2026;456;SEM 18;456;ABRIL;ACCESORIOS;2026;1
30/4/2026;711;SEM 18;711;ABRIL;ACCESORIOS;2026;1
30/4/2026;264;SEM 18;264;ABRIL;CALZADO PLASTICO;2026;1
30/4/2026;586;SEM 18;586;ABRIL;CALZADO PLASTICO;2026;1
30/4/2026;396;SEM 18;396;ABRIL;CALZADO PLASTICO;2026;1
30/4/2026;408;SEM 18;408;ABRIL;ACCESORIOS;2026;1
29/4/2026;504;SEM 18;645.93;ABRIL;INTERIOR DETALLE;2026;1
29/4/2026;673;SEM 18;628.15;ABRIL;INTERIOR DETALLE;2026;1
29/4/2026;240;SEM 18;290.37;ABRIL;INTERIOR DETALLE;2026;1
29/4/2026;444;SEM 18;480;ABRIL;INTERIOR DETALLE;2026;1
29/4/2026;407;SEM 18;462.22;ABRIL;INTERIOR DETALLE;2026;1
29/4/2026;581;SEM 18;693.33;ABRIL;INTERIOR DETALLE;2026;1
28/4/2026;156;SEM 18;175;ABRIL;CALZADO PLASTICO;2026;1
28/4/2026;72;SEM 18;50;ABRIL;CALZADO PLASTICO;2026;1
28/4/2026;60;SEM 18;33.33;ABRIL;CALZADO PLASTICO;2026;1
28/4/2026;90;SEM 18;68.33;ABRIL;CALZADO PLASTICO;2026;1
28/4/2026;18;SEM 18;13.33;ABRIL;CALZADO PLASTICO;2026;1
28/4/2026;120;SEM 18;121.67;ABRIL;CALZADO PLASTICO;2026;1
28/4/2026;132;SEM 18;133.33;ABRIL;CALZADO PLASTICO;2026;1
28/4/2026;126;SEM 18;111.67;ABRIL;CALZADO PLASTICO;2026;1
28/4/2026;102;SEM 18;85;ABRIL;CALZADO PLASTICO;2026;1
28/4/2026;120;SEM 18;83.33;ABRIL;CALZADO PLASTICO;2026;1
27/4/2026;24;SEM 18;41.48;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;6;SEM 18;17.78;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;637;SEM 18;551.11;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;324;SEM 18;385.19;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;349;SEM 18;397.04;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;510;SEM 18;545.19;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;240;SEM 18;284.44;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;324;SEM 18;414.81;ABRIL;INTERIOR DETALLE;2026;1
27/4/2026;402;SEM 18;474.07;ABRIL;INTERIOR DETALLE;2026;1
26/4/2026;72;SEM 18;55.37;ABRIL;ROPA;2026;1
26/4/2026;36;SEM 18;24.07;ABRIL;ROPA;2026;1
26/4/2026;30;SEM 18;19.26;ABRIL;ROPA;2026;1
26/4/2026;36;SEM 18;26.48;ABRIL;ROPA;2026;1
26/4/2026;97;SEM 18;97;ABRIL;CALZADO PLASTICO;2026;1
26/4/2026;72;SEM 18;72.22;ABRIL;ROPA;2026;1
26/4/2026;71;SEM 18;48.15;ABRIL;ROPA;2026;1
26/4/2026;54;SEM 18;48.15;ABRIL;ROPA;2026;1
26/4/2026;85;SEM 18;60.19;ABRIL;ROPA;2026;1
24/4/2026;597;SEM 17;597;ABRIL;ACCESORIOS;2026;1
24/4/2026;469;SEM 17;469;ABRIL;ACCESORIOS;2026;1
24/4/2026;579;SEM 17;579;ABRIL;ACCESORIOS;2026;1
24/4/2026;703;SEM 17;703;ABRIL;ACCESORIOS;2026;1
24/4/2026;693;SEM 17;693;ABRIL;ACCESORIOS;2026;1
24/4/2026;615;SEM 17;615;ABRIL;ACCESORIOS;2026;1
23/4/2026;186;SEM 17;175;ABRIL;CALZADO PLASTICO;2026;1
23/4/2026;114;SEM 17;116.67;ABRIL;CALZADO PLASTICO;2026;1
23/4/2026;132;SEM 17;106.67;ABRIL;CALZADO PLASTICO;2026;1
23/4/2026;132;SEM 17;100;ABRIL;CALZADO PLASTICO;2026;1
23/4/2026;156;SEM 17;131.67;ABRIL;CALZADO PLASTICO;2026;1
23/4/2026;156;SEM 17;150;ABRIL;CALZADO PLASTICO;2026;1
23/4/2026;84;SEM 17;95;ABRIL;CALZADO PLASTICO;2026;1
22/4/2026;192;SEM 17;192;ABRIL;CALZADO PLASTICO;2026;1
22/4/2026;120;SEM 17;120;ABRIL;CALZADO PLASTICO;2026;1
22/4/2026;174;SEM 17;174;ABRIL;CALZADO PLASTICO;2026;1
22/4/2026;108;SEM 17;108;ABRIL;CALZADO PLASTICO;2026;1
22/4/2026;60;SEM 17;60;ABRIL;CALZADO PLASTICO;2026;1
22/4/2026;78;SEM 17;78;ABRIL;CALZADO PLASTICO;2026;1
22/4/2026;60;SEM 17;60;ABRIL;CALZADO PLASTICO;2026;1
22/4/2026;108;SEM 17;108;ABRIL;CALZADO PLASTICO;2026;1
21/4/2026;279;SEM 17;279;ABRIL;ACCESORIOS;2026;1
21/4/2026;626;SEM 17;626;ABRIL;ACCESORIOS;2026;1
21/4/2026;652;SEM 17;652;ABRIL;ACCESORIOS;2026;1
21/4/2026;304;SEM 17;304;ABRIL;ACCESORIOS;2026;1
21/4/2026;610;SEM 17;610;ABRIL;ACCESORIOS;2026;1
21/4/2026;555;SEM 17;555;ABRIL;ACCESORIOS;2026;1
21/4/2026;261;SEM 17;261;ABRIL;ACCESORIOS;2026;1
21/4/2026;408;SEM 17;408;ABRIL;ACCESORIOS;2026;1
20/4/2026;114;SEM 17;114;ABRIL;CALZADO PLASTICO;2026;1
20/4/2026;85;SEM 17;85;ABRIL;CALZADO PLASTICO;2026;1
20/4/2026;42;SEM 17;42;ABRIL;CALZADO PLASTICO;2026;1
20/4/2026;30;SEM 17;30;ABRIL;CALZADO PLASTICO;2026;1
20/4/2026;90;SEM 17;90;ABRIL;CALZADO PLASTICO;2026;1
20/4/2026;60;SEM 17;60;ABRIL;CALZADO PLASTICO;2026;1
20/4/2026;54;SEM 17;54;ABRIL;CALZADO PLASTICO;2026;1
20/4/2026;108;SEM 17;108;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;144;SEM 17;144;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;151;SEM 17;151;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;60;SEM 17;60;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;133;SEM 17;133;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;54;SEM 17;54;ABRIL;CALZADO PLASTICO;2026;1
19/4/2026;30;SEM 17;30;ABRIL;CALZADO PLASTICO;2026;1
17/4/2026;558;SEM 16;311.11;ABRIL;ACCESORIOS;2026;1
17/4/2026;57;SEM 16;57;ABRIL;ACCESORIOS;2026;1
17/4/2026;126;SEM 16;126;ABRIL;ACCESORIOS;2026;1
17/4/2026;75;SEM 16;75;ABRIL;ACCESORIOS;2026;1
17/4/2026;72;SEM 16;72;ABRIL;ACCESORIOS;2026;1
17/4/2026;42;SEM 16;42;ABRIL;ACCESORIOS;2026;1
17/4/2026;257;SEM 16;188.89;ABRIL;ACCESORIOS;2026;1
17/4/2026;272;SEM 16;200;ABRIL;ACCESORIOS;2026;1
17/4/2026;99;SEM 16;74.07;ABRIL;ACCESORIOS;2026;1
17/4/2026;117;SEM 16;59.26;ABRIL;ACCESORIOS;2026;1
17/4/2026;87;SEM 16;70.37;ABRIL;ACCESORIOS;2026;1
17/4/2026;54;SEM 16;29.63;ABRIL;ACCESORIOS;2026;1
17/4/2026;552;SEM 16;307.41;ABRIL;ACCESORIOS;2026;1
17/4/2026;300;SEM 16;207.41;ABRIL;ACCESORIOS;2026;1
17/4/2026;600;SEM 16;344.44;ABRIL;ACCESORIOS;2026;1
16/4/2026;145;SEM 16;174.07;ABRIL;ACCESORIOS;2026;1
16/4/2026;401;SEM 16;362.96;ABRIL;ACCESORIOS;2026;1
16/4/2026;274;SEM 16;122.22;ABRIL;ACCESORIOS;2026;1
16/4/2026;93;SEM 16;81.48;ABRIL;ACCESORIOS;2026;1
16/4/2026;252;SEM 16;148.15;ABRIL;ACCESORIOS;2026;1
16/4/2026;580;SEM 16;377.78;ABRIL;ACCESORIOS;2026;1
16/4/2026;66;SEM 16;81.85;ABRIL;ROPA;2026;1
16/4/2026;36;SEM 16;31.3;ABRIL;ROPA;2026;1
16/4/2026;83;SEM 16;50.56;ABRIL;ROPA;2026;1
16/4/2026;36;SEM 16;31.3;ABRIL;ROPA;2026;1
16/4/2026;30;SEM 16;36.11;ABRIL;ROPA;2026;1
16/4/2026;59;SEM 16;55.37;ABRIL;ROPA;2026;1
16/4/2026;42;SEM 16;33.7;ABRIL;ROPA;2026;1
16/4/2026;54;SEM 16;48.15;ABRIL;ROPA;2026;1
16/4/2026;41;SEM 16;55.37;ABRIL;ROPA;2026;1
16/4/2026;29;SEM 16;52.96;ABRIL;ROPA;2026;1
15/4/2026;167;SEM 16;167;ABRIL;CALZADO PLASTICO;2026;1
15/4/2026;143;SEM 16;205;ABRIL;CALZADO PLASTICO;2026;1
15/4/2026;144;SEM 16;81.67;ABRIL;CALZADO PLASTICO;2026;1
15/4/2026;54;SEM 16;67.41;ABRIL;ROPA;2026;1
15/4/2026;65;SEM 16;43.33;ABRIL;ROPA;2026;1
15/4/2026;24;SEM 16;28.89;ABRIL;ROPA;2026;1
15/4/2026;162;SEM 16;84.26;ABRIL;ROPA;2026;1
15/4/2026;48;SEM 16;67.41;ABRIL;ROPA;2026;1
15/4/2026;30;SEM 16;36.11;ABRIL;ROPA;2026;1
15/4/2026;366;SEM 16;222.22;ABRIL;ACCESORIOS;2026;1
15/4/2026;366;SEM 16;255.56;ABRIL;ACCESORIOS;2026;1
15/4/2026;204;SEM 16;155;ABRIL;CALZADO PLASTICO;2026;1
15/4/2026;678;SEM 16;444.44;ABRIL;ACCESORIOS;2026;1
11/4/2026;198;SEM 15;123.33;ABRIL;CALZADO PLASTICO;2026;1
11/4/2026;108;SEM 15;88.33;ABRIL;CALZADO PLASTICO;2026;1
11/4/2026;132;SEM 15;110;ABRIL;CALZADO PLASTICO;2026;1
11/4/2026;96;SEM 15;78.33;ABRIL;CALZADO PLASTICO;2026;1
11/4/2026;137;SEM 15;116.67;ABRIL;CALZADO PLASTICO;2026;1
11/4/2026;288;SEM 15;288;ABRIL;ACCESORIOS;2026;1
11/4/2026;288;SEM 15;288;ABRIL;ACCESORIOS;2026;1
11/4/2026;319;SEM 15;319;ABRIL;ACCESORIOS;2026;1
11/4/2026;225;SEM 15;225;ABRIL;ACCESORIOS;2026;1
11/4/2026;245;SEM 15;245;ABRIL;ACCESORIOS;2026;1
11/4/2026;198;SEM 15;198;ABRIL;ACCESORIOS;2026;1
10/4/2026;126;SEM 15;126;ABRIL;CALZADO PLASTICO;2026;1
10/4/2026;186;SEM 15;186;ABRIL;CALZADO PLASTICO;2026;1
10/4/2026;120;SEM 15;120;ABRIL;CALZADO PLASTICO;2026;1
10/4/2026;55;SEM 15;55;ABRIL;CALZADO PLASTICO;2026;1
10/4/2026;66;SEM 15;66;ABRIL;CALZADO PLASTICO;2026;1
9/4/2026;108;SEM 15;108;ABRIL;CALZADO PLASTICO;2026;1
9/4/2026;162;SEM 15;162;ABRIL;CALZADO PLASTICO;2026;1
9/4/2026;620;SEM 15;620;ABRIL;ACCESORIOS;2026;1
9/4/2026;527;SEM 15;527;ABRIL;ACCESORIOS;2026;1
9/4/2026;685;SEM 15;685;ABRIL;ACCESORIOS;2026;1
9/4/2026;289;SEM 15;289;ABRIL;ACCESORIOS;2026;1
8/4/2026;102;SEM 15;91.67;ABRIL;CALZADO PLASTICO;2026;1
8/4/2026;156;SEM 15;153.33;ABRIL;CALZADO PLASTICO;2026;1
8/4/2026;54;SEM 15;50;ABRIL;CALZADO PLASTICO;2026;1
8/4/2026;49;SEM 15;41.67;ABRIL;CALZADO PLASTICO;2026;1
8/4/2026;36;SEM 15;36.67;ABRIL;CALZADO PLASTICO;2026;1
8/4/2026;90;SEM 15;101.67;ABRIL;CALZADO PLASTICO;2026;1
8/4/2026;84;SEM 15;91.67;ABRIL;CALZADO PLASTICO;2026;1
8/4/2026;144;SEM 15;136.67;ABRIL;CALZADO PLASTICO;2026;1
8/4/2026;206;SEM 15;163.33;ABRIL;CALZADO PLASTICO;2026;1
7/4/2026;156;SEM 15;156;ABRIL;CALZADO PLASTICO;2026;1
7/4/2026;144;SEM 15;144;ABRIL;CALZADO PLASTICO;2026;1
7/4/2026;144;SEM 15;144;ABRIL;CALZADO PLASTICO;2026;1
7/4/2026;60;SEM 15;60;ABRIL;CALZADO PLASTICO;2026;1
7/4/2026;402;SEM 15;402;ABRIL;ACCESORIOS;2026;1
7/4/2026;132;SEM 15;116.11;ABRIL;HOGAR;2026;1
7/4/2026;515;SEM 15;515;ABRIL;ACCESORIOS;2026;1
7/4/2026;449;SEM 15;449;ABRIL;ACCESORIOS;2026;1
7/4/2026;144;SEM 15;123.15;ABRIL;HOGAR;2026;1
6/4/2026;348;SEM 15;420.74;ABRIL;INTERIOR DETALLE;2026;1
6/4/2026;231;SEM 15;207.59;ABRIL;ACCESORIOS;2026;1
6/4/2026;231;SEM 15;105.56;ABRIL;ACCESORIOS;2026;1
6/4/2026;210;SEM 15;175.93;ABRIL;ACCESORIOS;2026;1
6/4/2026;265;SEM 15;204.07;ABRIL;ACCESORIOS;2026;1
6/4/2026;210;SEM 15;207.59;ABRIL;ACCESORIOS;2026;1
6/4/2026;145;SEM 15;133.7;ABRIL;ACCESORIOS;2026;1
6/4/2026;204;SEM 15;158.33;ABRIL;ACCESORIOS;2026;1
6/4/2026;210;SEM 15;228.7;ABRIL;ACCESORIOS;2026;1
6/4/2026;206;SEM 15;228.7;ABRIL;ACCESORIOS;2026;1
2/4/2026;114;SEM 14;125;ABRIL;CALZADO PLASTICO;2026;1
1/4/2026;90;SEM 14;90;ABRIL;CALZADO PLASTICO;2026;1
1/4/2026;102;SEM 14;102;ABRIL;CALZADO PLASTICO;2026;1
1/4/2026;24;SEM 14;24;ABRIL;CALZADO PLASTICO;2026;1
