FECHA AUDITADO;CANTIDAD;SEMANA;META TIEMPO;MES;DIVISION2;AÑO
4/10/2025;48;SEM 15;11.21;ABRIL;CALZADO PLASTICO;2025
4/10/2025;48;SEM 15;46.45;ABRIL;CALZADO PLASTICO;2025
4/10/2025;12;SEM 15;57.67;ABRIL;CALZADO PLASTICO;2025
4/9/2025;108;SEM 15;98.52;ABRIL;CALZADO;2025
4/9/2025;192;SEM 15;160.74;ABRIL;CALZADO;2025
4/9/2025;100;SEM 15;41.48;ABRIL;CALZADO;2025
4/9/2025;100;SEM 15;31.11;ABRIL;CALZADO;2025
4/9/2025;48;SEM 15;103.7;ABRIL;CALZADO;2025
4/9/2025;48;SEM 15;55.56;ABRIL;ROPA;2025
4/9/2025;360;SEM 15;303.33;ABRIL;ROPA;2025
4/9/2025;128;SEM 15;124.44;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;93.33;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;108.89;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;186.67;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;64.81;ABRIL;ROPA;2025
4/9/2025;24;SEM 15;18.52;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;66.67;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;44.44;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;100;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;22.22;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;44.44;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;66.67;ABRIL;ROPA;2025
4/9/2025;64;SEM 15;133.33;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;188.89;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;116.67;ABRIL;ROPA;2025
4/9/2025;51;SEM 15;122.22;ABRIL;ROPA;2025
4/9/2025;60;SEM 15;122.22;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;122.22;ABRIL;ROPA;2025
4/9/2025;96;SEM 15;122.22;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;44.44;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;37.04;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;29.63;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;37.04;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;44.44;ABRIL;ROPA;2025
4/9/2025;60;SEM 15;37.04;ABRIL;ROPA;2025
4/9/2025;60;SEM 15;48.15;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;74.07;ABRIL;ROPA;2025
4/9/2025;64;SEM 15;62.96;ABRIL;ROPA;2025
4/9/2025;128;SEM 15;129.63;ABRIL;ROPA;2025
4/9/2025;360;SEM 15;333.33;ABRIL;HOGAR;2025
4/9/2025;216;SEM 15;238.89;ABRIL;CELEBRACIONES;2025
4/9/2025;216;SEM 15;316.67;ABRIL;CELEBRACIONES;2025
4/9/2025;192;SEM 15;444.44;ABRIL;CELEBRACIONES;2025
4/9/2025;102;SEM 15;55.09;ABRIL;CALZADO;2025
4/9/2025;144;SEM 15;97.22;ABRIL;CALZADO;2025
4/9/2025;36;SEM 15;25.93;ABRIL;CALZADO;2025
4/9/2025;96;SEM 15;55.09;ABRIL;CALZADO;2025
4/9/2025;108;SEM 15;58.33;ABRIL;CALZADO;2025
4/9/2025;126;SEM 15;58.33;ABRIL;CALZADO;2025
4/9/2025;48;SEM 15;103.7;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;25.93;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;37.04;ABRIL;ROPA;2025
4/9/2025;24;SEM 15;18.52;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;55.56;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;148.15;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;37.04;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;74.07;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;37.04;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;55.56;ABRIL;ROPA;2025
4/9/2025;128;SEM 15;129.63;ABRIL;ROPA;2025
4/9/2025;128;SEM 15;82.44;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;112;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;93.33;ABRIL;ROPA;2025
4/9/2025;60;SEM 15;62.22;ABRIL;ROPA;2025
4/9/2025;18;SEM 15;48.15;ABRIL;ROPA;2025
4/9/2025;9;SEM 15;7.41;ABRIL;ROPA;2025
4/9/2025;12;SEM 15;18.52;ABRIL;ROPA;2025
4/9/2025;180;SEM 15;407.41;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;111.11;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;88.89;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;33.33;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;71.11;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;106.67;ABRIL;ROPA;2025
4/9/2025;128;SEM 15;233.33;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;210;ABRIL;ROPA;2025
4/9/2025;180;SEM 15;255.56;ABRIL;ROPA;2025
4/9/2025;144;SEM 15;116.67;ABRIL;CALZADO;2025
4/9/2025;108;SEM 15;149.07;ABRIL;CALZADO;2025
4/9/2025;72;SEM 15;123.15;ABRIL;CALZADO;2025
4/9/2025;108;SEM 15;58.33;ABRIL;CALZADO;2025
4/9/2025;84;SEM 15;77.78;ABRIL;CALZADO;2025
4/9/2025;144;SEM 15;175;ABRIL;CALZADO;2025
4/9/2025;72;SEM 15;100;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;100;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;22.22;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;42.22;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;46.67;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;66.67;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;55.56;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;55.56;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;91.11;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;86.67;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;100;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;77.78;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;88.89;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;88.89;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;93.33;ABRIL;ROPA;2025
4/9/2025;84;SEM 15;140.74;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;20.37;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;16.67;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;27.78;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;51.85;ABRIL;ROPA;2025
4/9/2025;60;SEM 15;59.26;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;37.04;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;18.52;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;37.04;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;46.3;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;64.81;ABRIL;ROPA;2025
4/9/2025;119;SEM 15;74.07;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;167.22;ABRIL;ROPA;2025
4/9/2025;24;SEM 15;31.11;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;74.07;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;148.15;ABRIL;ROPA;2025
4/9/2025;60;SEM 15;74.07;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;129.63;ABRIL;ROPA;2025
4/9/2025;60;SEM 15;55.56;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;18.52;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;29.63;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;59.26;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;25.93;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;37.04;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;37.04;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;44.44;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;48.15;ABRIL;ROPA;2025
4/9/2025;96;SEM 15;100;ABRIL;ROPA;2025
4/9/2025;116;SEM 15;85.19;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;111.11;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;203.7;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;277.78;ABRIL;ROPA;2025
4/9/2025;60;SEM 15;159.26;ABRIL;ROPA;2025
4/9/2025;24;SEM 15;44.44;ABRIL;ROPA;2025
4/9/2025;180;SEM 15;185.19;ABRIL;ROPA;2025
4/9/2025;96;SEM 15;111.11;ABRIL;ROPA;2025
4/9/2025;240;SEM 15;777.78;ABRIL;INTERIOR;2025
4/9/2025;300;SEM 15;66.67;ABRIL;ROPA;2025
4/9/2025;600;SEM 15;1,148.15;ABRIL;INTERIOR;2025
4/9/2025;576;SEM 15;1,074.07;ABRIL;INTERIOR;2025
4/9/2025;288;SEM 15;1,466.67;ABRIL;INTERIOR;2025
4/9/2025;48;SEM 15;81.48;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;55.56;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;37.04;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;62.96;ABRIL;ROPA;2025
4/9/2025;36;SEM 15;59.26;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;55.56;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;55.56;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;37.04;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;37.04;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;37.04;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;18.52;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;74.07;ABRIL;ROPA;2025
4/9/2025;144;SEM 15;133.33;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;88.89;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;92.59;ABRIL;ROPA;2025
4/9/2025;112;SEM 15;111.11;ABRIL;ROPA;2025
4/9/2025;122;SEM 15;203.7;ABRIL;ROPA;2025
4/9/2025;192;SEM 15;194.44;ABRIL;CELEBRACIONES;2025
4/9/2025;192;SEM 15;222.22;ABRIL;CELEBRACIONES;2025
4/9/2025;192;SEM 15;277.78;ABRIL;CELEBRACIONES;2025
4/9/2025;192;SEM 15;444.44;ABRIL;CELEBRACIONES;2025
4/9/2025;216;SEM 15;220.37;ABRIL;CALZADO;2025
4/9/2025;137;SEM 15;194.44;ABRIL;CALZADO;2025
4/9/2025;108;SEM 15;115.37;ABRIL;CALZADO;2025
4/9/2025;48;SEM 15;55.74;ABRIL;CALZADO;2025
4/9/2025;84;SEM 15;114.07;ABRIL;CALZADO;2025
4/9/2025;48;SEM 15;27.78;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;27.78;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;37.04;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;27.78;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;101.85;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;18.52;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;18.52;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;64.81;ABRIL;ROPA;2025
4/9/2025;168;SEM 15;120.37;ABRIL;ROPA;2025
4/9/2025;180;SEM 15;133.33;ABRIL;ROPA;2025
4/9/2025;192;SEM 15;161.11;ABRIL;CELEBRACIONES;2025
4/9/2025;432;SEM 15;375;ABRIL;CELEBRACIONES;2025
4/9/2025;72;SEM 15;97.22;ABRIL;CELEBRACIONES;2025
4/9/2025;16;SEM 15;33.33;ABRIL;CELEBRACIONES;2025
4/9/2025;16;SEM 15;83.33;ABRIL;CELEBRACIONES;2025
4/9/2025;16;SEM 15;36.11;ABRIL;CELEBRACIONES;2025
4/9/2025;576;SEM 15;277.78;ABRIL;CELEBRACIONES;2025
4/9/2025;216;SEM 15;152.78;ABRIL;CELEBRACIONES;2025
4/9/2025;72;SEM 15;55.56;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;35.19;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;29.63;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;27.78;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;18.52;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;18.52;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;18.52;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;27.78;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;18.52;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;18.52;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;18.52;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;22.22;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;29.63;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;22.22;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;20.37;ABRIL;ROPA;2025
4/9/2025;128;SEM 15;55.56;ABRIL;ROPA;2025
4/9/2025;180;SEM 15;150;ABRIL;ROPA;2025
4/9/2025;60;SEM 15;50;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;61.11;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;12.44;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;63.78;ABRIL;ROPA;2025
4/9/2025;108;SEM 15;51.85;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;68.52;ABRIL;ROPA;2025
4/9/2025;720;SEM 15;257.78;ABRIL;BELLEZA;2025
4/9/2025;480;SEM 15;208.89;ABRIL;BELLEZA;2025
4/9/2025;720;SEM 15;322.22;ABRIL;BELLEZA;2025
4/9/2025;480;SEM 15;200;ABRIL;BELLEZA;2025
4/9/2025;480;SEM 15;211.11;ABRIL;BELLEZA;2025
4/9/2025;48;SEM 15;100;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;85.19;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;88.89;ABRIL;ROPA;2025
4/9/2025;64;SEM 15;114.81;ABRIL;ROPA;2025
4/9/2025;64;SEM 15;166.67;ABRIL;ROPA;2025
4/9/2025;186;SEM 15;129.63;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;185.19;ABRIL;ROPA;2025
4/9/2025;84;SEM 15;92.59;ABRIL;ROPA;2025
4/9/2025;106;SEM 15;148.15;ABRIL;ROPA;2025
4/9/2025;576;SEM 15;444.44;ABRIL;CELEBRACIONES;2025
4/9/2025;192;SEM 15;194.44;ABRIL;CELEBRACIONES;2025
4/9/2025;192;SEM 15;305.56;ABRIL;CELEBRACIONES;2025
4/9/2025;288;SEM 15;388.89;ABRIL;CELEBRACIONES;2025
4/9/2025;240;SEM 15;44.44;ABRIL;INTERIOR;2025
4/9/2025;300;SEM 15;29.63;ABRIL;INTERIOR;2025
4/9/2025;600;SEM 15;503.7;ABRIL;INTERIOR;2025
4/9/2025;600;SEM 15;551.85;ABRIL;INTERIOR;2025
4/9/2025;600;SEM 15;833.33;ABRIL;INTERIOR;2025
4/9/2025;48;SEM 15;16.67;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;30;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;20;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;16.67;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;16.67;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;30;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;36.67;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;33.33;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;100;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;53.33;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;36.67;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;26.67;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;36.67;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;46.67;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;43.33;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;36.67;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;50;ABRIL;ROPA;2025
4/9/2025;60;SEM 15;36.67;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;33.33;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;50;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;33.33;ABRIL;ROPA;2025
4/9/2025;96;SEM 15;80;ABRIL;ROPA;2025
4/9/2025;60;SEM 15;70;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;140;ABRIL;ROPA;2025
4/9/2025;108;SEM 15;133.33;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;100;ABRIL;ROPA;2025
4/9/2025;180;SEM 15;100;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;100;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;53.7;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;35.19;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;12.96;ABRIL;ROPA;2025
4/9/2025;60;SEM 15;9.26;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;33.33;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;68.52;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;46.3;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;74.07;ABRIL;ROPA;2025
4/9/2025;500;SEM 15;280;ABRIL;ROPA;2025
4/9/2025;161;SEM 15;87.5;ABRIL;CUIDADO PERSONAL;2025
4/9/2025;201;SEM 15;106.94;ABRIL;CUIDADO PERSONAL;2025
4/9/2025;161;SEM 15;77.78;ABRIL;CUIDADO PERSONAL;2025
4/9/2025;72;SEM 15;50;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;50;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;60;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;30;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;20;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;40;ABRIL;ROPA;2025
4/9/2025;132;SEM 15;80;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;30;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;30;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;50;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;160;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;80;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;84;ABRIL;ROPA;2025
4/9/2025;36;SEM 15;60;ABRIL;ROPA;2025
4/9/2025;60;SEM 15;90;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;130;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;50;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;83.33;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;66.67;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;50;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;66.67;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;63.33;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;70;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;50;ABRIL;ROPA;2025
4/9/2025;180;SEM 15;150;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;83.33;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;66.67;ABRIL;ROPA;2025
4/9/2025;180;SEM 15;243.33;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;123.33;ABRIL;ROPA;2025
4/9/2025;108;SEM 15;156.67;ABRIL;ROPA;2025
4/9/2025;60;SEM 15;293.33;ABRIL;ROPA;2025
4/9/2025;26;SEM 15;60;ABRIL;ROPA;2025
4/9/2025;36;SEM 15;123.33;ABRIL;ROPA;2025
4/9/2025;12;SEM 15;37.04;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;185.19;ABRIL;ROPA;2025
4/9/2025;12;SEM 15;11.67;ABRIL;CALZADO;2025
4/9/2025;72;SEM 15;163.33;ABRIL;CALZADO;2025
4/9/2025;360;SEM 15;283.33;ABRIL;HOGAR;2025
4/9/2025;288;SEM 15;400;ABRIL;CELEBRACIONES;2025
4/9/2025;204;SEM 15;600;ABRIL;CELEBRACIONES;2025
4/9/2025;48;SEM 15;55.56;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;42.59;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;40.74;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;64.81;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;51.85;ABRIL;ROPA;2025
4/9/2025;97;SEM 15;85.19;ABRIL;ROPA;2025
4/9/2025;64;SEM 15;66.67;ABRIL;ROPA;2025
4/9/2025;180;SEM 15;64.81;ABRIL;ROPA;2025
4/9/2025;288;SEM 15;686.11;ABRIL;JUGUETERIA;2025
4/9/2025;48;SEM 15;123.33;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;93.33;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;100;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;66.67;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;66.67;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;50;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;66.67;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;93.33;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;106.67;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;100;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;406.67;ABRIL;ROPA;2025
4/9/2025;11;SEM 15;43.33;ABRIL;ROPA;2025
4/9/2025;60;SEM 15;140;ABRIL;ROPA;2025
4/9/2025;180;SEM 15;216.67;ABRIL;ROPA;2025
4/9/2025;36;SEM 15;126.67;ABRIL;ROPA;2025
4/9/2025;108;SEM 15;58.33;ABRIL;CALZADO;2025
4/9/2025;36;SEM 15;25.93;ABRIL;CALZADO;2025
4/9/2025;108;SEM 15;51.85;ABRIL;CALZADO;2025
4/9/2025;48;SEM 15;25.93;ABRIL;CALZADO;2025
4/9/2025;144;SEM 15;93.98;ABRIL;CALZADO;2025
4/9/2025;144;SEM 15;93.98;ABRIL;CALZADO;2025
4/9/2025;48;SEM 15;22.22;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;62.96;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;37.04;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;35.19;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;37.04;ABRIL;ROPA;2025
4/9/2025;60;SEM 15;27.78;ABRIL;ROPA;2025
4/9/2025;128;SEM 15;92.59;ABRIL;ROPA;2025
4/9/2025;179;SEM 15;222.22;ABRIL;ROPA;2025
4/9/2025;204;SEM 15;152.78;ABRIL;CELEBRACIONES;2025
4/9/2025;120;SEM 15;97.22;ABRIL;CELEBRACIONES;2025
4/9/2025;192;SEM 15;225;ABRIL;CELEBRACIONES;2025
4/9/2025;84;SEM 15;136.11;ABRIL;CELEBRACIONES;2025
4/9/2025;576;SEM 15;590;ABRIL;CELEBRACIONES;2025
4/9/2025;216;SEM 15;510;ABRIL;CELEBRACIONES;2025
4/9/2025;288;SEM 15;436;ABRIL;JUGUETERIA;2025
4/9/2025;96;SEM 15;65;ABRIL;JUGUETERIA;2025
4/9/2025;144;SEM 15;124.44;ABRIL;CALZADO;2025
4/9/2025;144;SEM 15;76.48;ABRIL;CALZADO;2025
4/9/2025;72;SEM 15;47.31;ABRIL;CALZADO;2025
4/9/2025;108;SEM 15;82.96;ABRIL;CALZADO;2025
4/9/2025;96;SEM 15;65.46;ABRIL;CALZADO;2025
4/9/2025;108;SEM 15;77.78;ABRIL;CALZADO;2025
4/9/2025;216;SEM 15;169.44;ABRIL;CELEBRACIONES;2025
4/9/2025;216;SEM 15;127.78;ABRIL;CELEBRACIONES;2025
4/9/2025;192;SEM 15;277.78;ABRIL;CELEBRACIONES;2025
4/9/2025;78;SEM 15;36.3;ABRIL;CALZADO;2025
4/9/2025;144;SEM 15;172.15;ABRIL;CALZADO;2025
4/9/2025;48;SEM 15;40.44;ABRIL;CALZADO;2025
4/9/2025;144;SEM 15;176.3;ABRIL;CALZADO;2025
4/9/2025;144;SEM 15;134.81;ABRIL;CALZADO;2025
4/9/2025;108;SEM 15;74.07;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;59.26;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;68.15;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;50.37;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;59.26;ABRIL;ROPA;2025
4/9/2025;84;SEM 15;58.33;ABRIL;CALZADO;2025
4/9/2025;72;SEM 15;35.65;ABRIL;CALZADO;2025
4/9/2025;63;SEM 15;48.61;ABRIL;CALZADO;2025
4/9/2025;72;SEM 15;45.37;ABRIL;CALZADO;2025
4/9/2025;144;SEM 15;77.78;ABRIL;CALZADO;2025
4/9/2025;36;SEM 15;29.17;ABRIL;CALZADO;2025
4/9/2025;108;SEM 15;55.09;ABRIL;CALZADO;2025
4/9/2025;84;SEM 15;45.37;ABRIL;CALZADO;2025
4/9/2025;108;SEM 15;53.15;ABRIL;CALZADO;2025
4/9/2025;108;SEM 15;102.41;ABRIL;CALZADO;2025
4/9/2025;144;SEM 15;90.74;ABRIL;CALZADO;2025
4/9/2025;48;SEM 15;29.17;ABRIL;CALZADO;2025
4/9/2025;36;SEM 15;29.17;ABRIL;CALZADO;2025
4/9/2025;48;SEM 15;100;ABRIL;CALZADO;2025
4/9/2025;48;SEM 15;20;ABRIL;CALZADO;2025
4/9/2025;96;SEM 15;130;ABRIL;CALZADO;2025
4/9/2025;48;SEM 15;76.67;ABRIL;CALZADO;2025
4/9/2025;48;SEM 15;95;ABRIL;CALZADO;2025
4/9/2025;48;SEM 15;80;ABRIL;CALZADO;2025
4/9/2025;72;SEM 15;82.96;ABRIL;ROPA;2025
4/9/2025;24;SEM 15;59.26;ABRIL;ROPA;2025
4/9/2025;60;SEM 15;44.44;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;50.37;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;47.41;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;50.37;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;41.48;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;47.41;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;44.44;ABRIL;ROPA;2025
4/9/2025;48;SEM 15;29.63;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;20.74;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;68.15;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;121.48;ABRIL;ROPA;2025
4/9/2025;72;SEM 15;74.07;ABRIL;ROPA;2025
4/9/2025;81;SEM 15;127.41;ABRIL;ROPA;2025
4/9/2025;120;SEM 15;107.02;ABRIL;ROPA;2025
4/9/2025;96;SEM 15;266.67;ABRIL;ROPA;2025
4/9/2025;156;SEM 15;222.22;ABRIL;CELEBRACIONES;2025
4/9/2025;84;SEM 15;155.56;ABRIL;CELEBRACIONES;2025
4/9/2025;192;SEM 15;505;ABRIL;CELEBRACIONES;2025
4/9/2025;180;SEM 15;270;ABRIL;CELEBRACIONES;2025
4/9/2025;192;SEM 15;675;ABRIL;CELEBRACIONES;2025
4/9/2025;48;SEM 15;65.19;ABRIL;ROPA;2025
4/9/2025;24;SEM 15;14.81;ABRIL;ROPA;2025
